"TOA5","44341","CR1000X","44341","CR1000X.Std.06.01","CPU:ICECAPS-MELT.CR1X","65320","sci"
"TIMESTAMP","scantime","PTemp_Avg","batt_volt_Avg","amp_meter_12vdc_Avg","watts_on_12vdc_Avg","vaisala_RH_Avg","vaisala_RH_Std","vaisala_T_Avg","vaisala_T_Std","vaisala_P_Avg","vaisala_P_Std","metek_x_Avg(1)","metek_x_Std(1)","metek_y_Avg(1)","metek_y_Std(1)","metek_z_Avg(1)","metek_z_Std(1)","metek_T_Avg(1)","metek_T_Std(1)","sr30_swu_DegC_Avg","sr30_swu_DegC_Std","sr30_swu_IrrC_Avg","sr30_swu_IrrC_Std","sr30_swu_Irr_Avg","sr30_swu_Irr_Std","sr30_swd_DegC_Avg","sr30_swd_DegC_Std","sr30_swd_IrrC_Avg","sr30_swd_IrrC_Std","sr30_swd_Irr_Avg","sr30_swd_Irr_Std","spn1_tot_Avg","spn1_tot_Std","spn1_dif_Avg","spn1_dif_Std","ir20_lwu_DegC_Avg","ir20_lwu_DegC_Std","ir20_lwu_Wm2_Avg","ir20_lwu_Wm2_Std","ir20_lwu_mV_Avg","ir20_lwu_mV_Std","ir20_lwd_DegC_Avg","ir20_lwd_DegC_Std","ir20_lwd_Wm2_Avg","ir20_lwd_Wm2_Std","ir20_lwd_mV_Avg","ir20_lwd_mV_Std","snowd_current_Avg","snowd_current_Std","snowd_dist_Avg","snowd_dist_Std","apogee_body_T_Avg","apogee_body_T_Std","apogee_targ_T_Avg","apogee_targ_T_Std","fp_A_mV_Avg","fp_A_mV_Std","fp_A_Wm2_Avg","fp_A_Wm2_Std","fp_B_mV_Avg","fp_B_mV_Std","fp_B_Wm2_Avg","fp_B_Wm2_Std","fp_C_mV_Avg","fp_C_mV_Std","fp_C_Wm2_Avg","fp_C_Wm2_Std","sr50_dist_Avg","sr50_dist_Std","sr50_qc_Avg","licor_co2_out_Avg","licor_co2_out_Std","licor_h2o_out_Avg","licor_h2o_out_Std","licor_t_out_Avg","licor_t_out_Std","licor_co2_str_out_Avg","licor_co2_str_out_Std","metek_InclX_Avg(1)","metek_InclY_Avg(1)","sr30_swd_tilt_Avg","sr30_swu_tilt_Avg","sr30_swu_fantach_Avg","sr30_swu_heatA_Avg","sr30_swd_fantach_Avg","sr30_swd_heatA_Avg","ir20_lwu_fan_Avg","ir20_lwd_fan_Avg"
"TS","","degC","V","A","W","%","%","degC","degC","hPa","hPa","m/s","m/s","m/s","m/s","m/s","m/s","degC","degC","degC","degC","Wm2","Wm2","Wm2","Wm2","degC","degC","Wm2","Wm2","Wm2","Wm2","Wm2","Wm2","Wm2","Wm2","degC","degC","Wm2","Wm2","mV","mV","degC","degC","Wm2","Wm2","mV","mV","mA","mA","m","m","degC","degC","degC","degC","mV","mV","Wm2","Wm2","mV","mV","Wm2","Wm2","mV","mV","Wm2","Wm2","m","m","code","mg/m3","mg/m3","g/m3","g/m3","degC","degC","","","deg","deg","deg","deg","Hz","mA","Hz","mA","mV","mV"
"","Smp","Avg","Avg","Avg","Avg","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2024-05-15 23:02:00",11.51,-9.775854,12.41638,4.043314,50.20322,82.64258,0,-21.18542,0,775.2422,0,3.842,0,-2.237,0,0.207,0,-18.111,0,2.91,0,190888.7,0,6456361,0,-19.044,0.0215403,96.12199,0.3721512,94.282,0.3664647,94.09999,1.063955,31.42,0.7166589,283.6344,0.4981137,5438.664,19.6483,-0.403508,0.0006034076,-20.76582,0.002224331,156.6069,0.02905386,-0.9523006,0.0002893586,39.58,1.126765,1.0436,0.001959566,-21.80736,0.01290347,-32.59738,0.06915482,0.07260172,5.231076e-05,1.123692,0.000809613,0.06241701,3.318245e-05,0.9720761,0.0005167777,0.006299251,6.008446e-05,0.1023104,0.0009758708,2.0054,0.0004898624,172,702.9326,0.3186996,0.5849724,0.002354928,-22.49156,0.008406517,97.95858,0.01301284,-0.166,0.339,0.18,2.91,164.2,291,163.6,18,121.5,165
"2024-05-15 23:03:00",11.45,-9.848458,12.39858,4.013402,49.76061,82.64258,0,-21.18542,0,775.2422,0,3.842,0,-2.237,0,0.207,0,-18.111,0,2.91,0,190888.7,0,6456362,0,-19.095,0.01500034,94.71,0.4044117,92.89,0.3976808,92.42499,0.8347912,31.2,0.8000002,283.3192,0.2050179,5426.179,8.073737,-0.4052409,0.0005554222,-20.77385,0.003934652,156.5736,0.01856898,-0.9523829,0.0002964893,40.5,0,1.042,0,-21.85432,0.01282889,-32.62817,0.03032295,0.07259557,2.706475e-05,1.123597,0.0004189092,0.06231674,8.125894e-05,0.9705146,0.001265509,0.00615681,6.023377e-05,0.09999693,0.0009782954,2.006,0,172,702.8614,0.1576538,0.5877997,0.001804813,-22.51315,0.003970608,97.95962,0.01604274,-0.166,0.339,0.212,2.91,164.2,291,163.6,21.25,120.1,164.1
"2024-05-15 23:05:00",11.45,-9.994659,12.41744,4.03324,50.08319,82.64258,0,-21.18542,0,775.2422,0,3.842,0,-2.237,0,0.207,0,-18.111,0,2.91,0,190888.7,0,6456361,0,-19.178,0.01469727,91.778,0.3948368,90.004,0.390519,89.64,0.4923428,30.4,0,283.6022,0.4535712,5437.255,17.89398,-0.4086081,0.0005964648,-20.78632,0.001390028,156.6435,0.02580895,-0.9509314,0.0002865354,40.5,0,1.042,0,-21.94816,0.01417552,-32.75844,0.07377176,0.07277596,4.799582e-05,1.126389,0.0007428712,0.06202949,4.861013e-05,0.966041,0.0007570378,0.005952435,5.945777e-05,0.09667752,0.0009656915,2.006,0,172,702.811,0.1790194,0.5874376,0.003192959,-22.56366,0.01802902,97.962,0.01791801,-0.166,0.339,0.176,2.91,164.2,291,163.6,17.6,119.2,162.5
"2024-05-15 23:06:00",11.46,-10.06933,12.43247,4.039239,50.21596,82.64258,0,-21.18542,0,775.2422,0,3.842,0,-2.237,0,0.207,0,-18.111,0,2.91,0,190888.7,0,6456362,0,-19.2125,0.02165041,90.325,0.3963895,88.575,0.3896454,88.225,0.3031109,30.4,0,283.7041,0.3340801,5441.21,13.15688,-0.4106544,0.0004203566,-20.79034,0.00125229,156.6109,0.0277505,-0.9511796,0.0003063815,40.5,0,1.042,0,-21.99925,0.01451105,-32.79747,0.03061318,0.07282466,5.734138e-05,1.127142,0.0008875346,0.06188835,6.656964e-05,0.9638429,0.001036744,0.005818958,5.769795e-05,0.09450964,0.0009371106,2.0065,0.0004999638,171,703.109,0.09037915,0.587917,0.0003660386,-22.62532,0.01230183,97.95122,0.01530726,-0.166,0.339,0.2,2.91,164.2,291,163.6,20,117.6,162.9
"2024-05-15 23:08:00",11.45,-10.22263,12.39741,4.025354,49.90482,82.64258,0,-21.18542,0,775.2422,0,3.842,0,-2.237,0,0.207,0,-18.111,0,2.91,0,190888.7,0,6456361,0,-19.312,0.01720456,87.456,0.4157221,85.754,0.4071663,85.81999,0.2712949,30.4,1.011929,283.3576,0.4710209,5427.46,18.54204,-0.4147714,0.000515789,-20.79733,0.001861162,156.6206,0.02591287,-0.9507482,0.0003097001,40.5,0,1.042,0,-22.10728,0.0152882,-32.99334,0.02080164,0.07298598,4.666084e-05,1.129639,0.0007222086,0.06164158,5.646805e-05,0.9599998,0.0008794193,0.005550188,3.624169e-05,0.09014436,0.0005886262,2.007,0,172,703.3434,0.03829018,0.586769,0.001404389,-22.70998,0.01685575,97.94063,0.0100186,-0.166,0.339,0.214,2.91,164.2,291,163.7,21.4,120.6,161.6
"2024-05-15 23:09:00",11.5,-10.29904,12.43159,4.033586,50.14308,82.64258,0,-21.18542,0,775.2422,0,3.842,0,-2.237,0,0.207,0,-18.111,0,2.91,0,190888.7,0,6456362,0,-19.34,0.01000023,86.005,0.3933495,84.3275,0.3852538,84.275,0.5309191,30.075,0.5629162,283.6618,0.2915024,5439.383,11.47074,-0.416675,0.0007862276,-20.79877,0.00155707,156.6368,0.006365686,-0.9504763,7.933264e-05,40.5,0,1.042,0,-22.15845,0.01449829,-33.06313,0.05901001,0.0730421,8.303938e-05,1.130508,0.001285258,0.0615086,2.20914e-05,0.9579287,0.000344037,0.005428339,4.986827e-05,0.08816533,0.0008099423,2.007,0,172,703.4312,0.1048367,0.5863715,0.002505888,-22.76897,0.01142559,97.96339,0.01764278,-0.166,0.339,0.215,2.91,164.2,291,163.7,21.5,115.5,162.3
"2024-05-15 23:11:00",11.47,-10.45075,12.40921,4.027249,49.9745,82.64258,0,-21.18542,0,775.2422,0,3.842,0,-2.237,0,0.207,0,-18.111,0,2.91,0,190888.7,0,6456361,0,-19.436,0.01854717,83.262,0.3541413,81.628,0.3500515,81.75999,0.5276358,29.44,0.7838369,283.5481,0.4578338,5434.77,18.06282,-0.4220813,0.001245666,-20.8079,0.00241439,156.5184,0.0268145,-0.9516123,0.0002616608,40.5,0,1.042,0,-22.27014,0.01565977,-33.24416,0.07006366,0.07307839,5.384084e-05,1.131069,0.0008333258,0.06126149,7.391593e-05,0.9540802,0.001151162,0.005202883,2.403657e-05,0.08450354,0.0003903938,2.0086,0.0004899792,172,703.8176,0.1372258,0.5808452,0.001794146,-22.88494,0.02414406,97.93954,0.01252695,-0.166,0.339,0.214,2.91,164.2,291,163.7,21.4,113.3,160.3
"2024-05-15 23:12:00",11.45,-10.52666,12.38965,3.98348,49.35413,82.64258,0,-21.18542,0,775.2422,0,3.842,0,-2.237,0,0.207,0,-18.111,0,2.91,0,190888.7,0,6456362,0,-19.47,0.02738606,81.9675,0.3656762,80.35499,0.3619734,79.7,0.9407436,29.2,1.326649,283.6576,0.1713877,5438.967,6.761596,-0.4260235,0.0008708218,-20.81981,0.004423509,156.477,0.02151515,-0.9516292,0.0004317486,38.25,1.299038,1.04575,0.002165061,-22.32652,0.01606734,-33.32205,0.07016602,0.07322228,5.715604e-05,1.133297,0.000884625,0.06115513,5.365297e-05,0.9524238,0.0008355937,0.005114968,0.0001168059,0.08307564,0.001897125,2.0095,0.0004999638,172,703.8925,0.1441332,0.582615,0.001545845,-22.95092,0.01060048,97.93255,0.0213512,-0.166,0.339,0.188,2.91,164.2,291,163.7,18.75,119.1,161.1
"2024-05-15 23:14:00",11.45,-10.6795,12.40396,4.022638,49.89547,82.64258,0,-21.18542,0,775.2422,0,3.842,0,-2.237,0,0.207,0,-18.111,0,2.91,0,190888.7,0,6456361,0,-19.554,0.0215403,79.20399,0.3878966,77.636,0.3807681,77.06,0.889043,29.82,0.8400005,283.6373,0.2146313,5438.06,8.4594,-0.4300813,0.0005077792,-20.8518,0.004136381,156.3988,0.02923585,-0.9512486,0.0004238036,37.5,0,1.047,0,-22.44824,0.01529567,-33.48202,0.0233194,0.07330542,3.288418e-05,1.134583,0.0005089842,0.06091734,3.124163e-05,0.9487205,0.0004865433,0.00490327,7.47591e-05,0.07963733,0.001214213,2.011,0,172,704.417,0.3189353,0.5822586,0.002334108,-23.0594,0.01830559,97.93938,0.02250751,-0.166,0.339,0.19,2.91,164.2,291,163.7,19,115.3,159.9
"2024-05-15 23:15:00",11.49,-10.75665,12.40881,4.001766,49.65837,82.64258,0,-21.18542,0,775.2422,0,3.842,0,-2.237,0,0.207,0,-18.111,0,2.91,0,190888.7,0,6456362,0,-19.615,0.01658278,77.9125,0.3141972,76.365,0.3111673,76.5,0.3000031,30.4,0,283.5362,0.1621503,5434.015,6.374794,-0.4323447,0.0008760857,-20.87128,0.008540864,156.1675,0.08819621,-0.953399,0.0008413687,37.5,0,1.047,0,-22.49815,0.01275606,-33.50867,0.0460293,0.07329244,6.822404e-05,1.134382,0.001055919,0.06077018,5.870656e-05,0.9464286,0.0009142991,0.00475714,8.526053e-05,0.07726392,0.001384775,2.011,0.0007071398,172,704.4555,0.1619247,0.5828732,0.0009082673,-23.13575,0.01991778,97.94267,0.01604197,-0.166,0.339,0.182,2.91,164.2,291,163.8,18.25,112.2,159.6
"2024-05-15 23:17:00",11.47,-10.91057,12.42833,4.011708,49.86065,82.64258,0,-21.18542,0,775.2422,0,3.842,0,-2.237,0,0.207,0,-18.111,0,2.91,0,190888.7,0,6456361,0,-19.756,0.02800064,75.292,0.3239998,73.784,0.3167695,74.68,0.2925764,30.46,0.1200005,284.0776,0.2924805,5455.448,11.57037,-0.4301433,0.0005476057,-20.95228,0.01092991,156.1719,0.03836311,-0.9498113,0.0005560798,37.5,0,1.047,0,-22.6016,0.01462344,-33.64992,0.0623372,0.07338454,5.429904e-05,1.135808,0.0008404,0.06053852,7.979514e-05,0.9428207,0.00124271,0.00453988,6.437519e-05,0.07373526,0.00104556,2.0112,0.0004000664,171,704.8922,0.2015824,0.5834972,0.001327323,-23.25532,0.01665962,97.92186,0.01993296,-0.166,0.339,0.164,2.91,164.2,291,163.8,16.4,112.1,159.9
"2024-05-15 23:18:00",11.47,-10.98743,12.4202,3.973653,49.35425,82.64258,0,-21.18542,0,775.2422,0,3.842,0,-2.237,0,0.207,0,-18.111,0,2.91,0,190888.7,0,6456362,0,-19.8575,0.02586001,74.2525,0.2847269,72.7575,0.2803905,73.6,1.007471,30.4,1.131371,284.1154,0.1793351,5456.872,7.072744,-0.4325874,0.0009355007,-21.00041,0.01613793,155.9486,0.06542354,-0.9506125,0.0003723641,37.5,0,1.047,0,-22.6601,0.01850332,-33.72625,0.03635523,0.07345369,3.459452e-05,1.136878,0.0005354322,0.06039373,6.641849e-05,0.9405658,0.00103439,0.004464493,3.930352e-05,0.07251086,0.000638355,2.01075,0.0004329813,171,704.5202,0.1695996,0.586565,0.00271168,-23.30165,0.00906086,97.93585,0.009194786,-0.166,0.339,0.167,2.91,164.2,291,163.9,16.75,114.2,159.4
"2024-05-15 23:20:00",11.48,-11.14369,12.44046,4.029513,50.12863,82.64258,0,-21.18542,0,775.2422,0,3.842,0,-2.237,0,0.207,0,-18.111,0,2.91,0,190888.7,0,6456361,0,-20.092,0.01939116,71.90199,0.3585191,70.42799,0.3532361,71.93999,0.2332374,30.52,0.1469699,283.8089,0.3278682,5444.852,12.92825,-0.4295318,0.001001157,-21.13252,0.01807222,155.8709,0.0235975,-0.9458696,0.0008627049,37.5,0,1.047,0,-22.80262,0.020652,-33.83056,0.04067958,0.07355033,6.544392e-05,1.138374,0.001012899,0.06016175,4.789066e-05,0.9369529,0.0007458523,0.004194206,9.250078e-05,0.06812094,0.001502366,2.0106,0.0004898624,172,704.6794,0.3953534,0.5842276,0.005472674,-23.38456,0.01179287,97.90778,0.01386462,-0.166,0.339,0.23,2.91,164.2,291,163.9,23,110.8,158.9
