"TOA5","44341","CR1000X","44341","CR1000X.Std.06.01","CPU:ICECAPS-MELT.CR1X","50114","sci"
"TIMESTAMP","scantime","PTemp_Avg","batt_volt_Avg","amp_meter_12vdc_Avg","watts_on_12vdc_Avg","vaisala_RH_Avg","vaisala_RH_Std","vaisala_T_Avg","vaisala_T_Std","vaisala_P_Avg","vaisala_P_Std","metek_x_Avg(1)","metek_x_Std(1)","metek_y_Avg(1)","metek_y_Std(1)","metek_z_Avg(1)","metek_z_Std(1)","metek_T_Avg(1)","metek_T_Std(1)","sr30_swu_DegC_Avg","sr30_swu_DegC_Std","sr30_swu_IrrC_Avg","sr30_swu_IrrC_Std","sr30_swu_Irr_Avg","sr30_swu_Irr_Std","sr30_swd_DegC_Avg","sr30_swd_DegC_Std","sr30_swd_IrrC_Avg","sr30_swd_IrrC_Std","sr30_swd_Irr_Avg","sr30_swd_Irr_Std","spn1_tot_Avg","spn1_tot_Std","spn1_dif_Avg","spn1_dif_Std","ir20_lwu_DegC_Avg","ir20_lwu_DegC_Std","ir20_lwu_Wm2_Avg","ir20_lwu_Wm2_Std","ir20_lwu_mV_Avg","ir20_lwu_mV_Std","ir20_lwd_DegC_Avg","ir20_lwd_DegC_Std","ir20_lwd_Wm2_Avg","ir20_lwd_Wm2_Std","ir20_lwd_mV_Avg","ir20_lwd_mV_Std","snowd_current_Avg","snowd_current_Std","snowd_dist_Avg","snowd_dist_Std","apogee_body_T_Avg","apogee_body_T_Std","apogee_targ_T_Avg","apogee_targ_T_Std","fp_A_mV_Avg","fp_A_mV_Std","fp_A_Wm2_Avg","fp_A_Wm2_Std","fp_B_mV_Avg","fp_B_mV_Std","fp_B_Wm2_Avg","fp_B_Wm2_Std","fp_C_mV_Avg","fp_C_mV_Std","fp_C_Wm2_Avg","fp_C_Wm2_Std","sr50_dist_Avg","sr50_dist_Std","sr50_qc_Avg","licor_co2_out_Avg","licor_co2_out_Std","licor_h2o_out_Avg","licor_h2o_out_Std","licor_t_out_Avg","licor_t_out_Std","licor_co2_str_out_Avg","licor_co2_str_out_Std","metek_InclX_Avg(1)","metek_InclY_Avg(1)","sr30_swd_tilt_Avg","sr30_swu_tilt_Avg","sr30_swu_fantach_Avg","sr30_swu_heatA_Avg","sr30_swd_fantach_Avg","sr30_swd_heatA_Avg","ir20_lwu_fan_Avg","ir20_lwd_fan_Avg"
"TS","","degC","V","A","W","%","%","degC","degC","hPa","hPa","m/s","m/s","m/s","m/s","m/s","m/s","degC","degC","degC","degC","Wm2","Wm2","Wm2","Wm2","degC","degC","Wm2","Wm2","Wm2","Wm2","Wm2","Wm2","Wm2","Wm2","degC","degC","Wm2","Wm2","mV","mV","degC","degC","Wm2","Wm2","mV","mV","mA","mA","m","m","degC","degC","degC","degC","mV","mV","Wm2","Wm2","mV","mV","Wm2","Wm2","mV","mV","Wm2","Wm2","m","m","code","mg/m3","mg/m3","g/m3","g/m3","degC","degC","","","deg","deg","deg","deg","Hz","mA","Hz","mA","mV","mV"
"","Smp","Avg","Avg","Avg","Avg","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2024-05-15 02:01:00",3.937,-9.616257,12.05571,4.316737,52.04339,87.43685,0.23735,-15.79804,0.0479914,776.0846,0.002911547,"NAN","NAN","NAN","NAN","NAN","NAN",-6.886,0,-13.155,0.01258316,0.575,0.02140872,0.5666667,0.02211083,-13.455,0.01707818,0.4783333,0.01213352,0.4716667,0.01462494,3.533333,0.3815174,2.85,0.559017,-13.57971,0.002191961,246.109,0.1600004,-0.1351616,0.001955674,-13.80097,0.003794314,236.4823,0.5088644,-0.253305,0.00646746,40.1,0,1.03,0,-15.89767,0.003310835,-16.71692,0.069982,-0.03544412,0.002503906,-0.5485857,0.03875415,0.4488203,0.0003600277,6.989882,0.005606981,-0.1907663,0.0006077573,-3.098364,0.009870999,1.961167,0.0003726954,191,669.8896,0.2033841,1.130425,0.00285742,-16.15285,0.01338238,98.15354,0.01930222,0.429,0.9819999,0.242,179,163.9,291.8,162,291.8,136.2,201.3
"2024-05-15 02:02:00",3.761,-9.632436,12.07823,4.261872,51.47548,87.2347,0.3145187,-15.75712,0.04218441,776.0886,0.003682848,"NAN","NAN","NAN","NAN","NAN","NAN",-6.886,0,-13.16167,0.02266899,0.5866666,0.0124722,0.58,0.01414212,-13.43833,0.01674975,0.4333333,0.01105542,0.43,0.01290994,3.6,1.118034,2.366667,1.200926,-13.58021,0.001879056,246.4951,0.1432055,-0.1305149,0.001663277,-13.79889,0.003776272,237.3545,0.0664189,-0.2423817,0.0008282207,40.1,0,1.03,0,-15.88697,0.001880982,-16.62682,0.04358372,-0.04221235,0.001364546,-0.6533409,0.02111973,0.4473779,0.0005460289,6.967418,0.008503762,-0.1908087,0.0004245902,-3.099053,0.006896028,1.961,0,192,670.214,0.1353961,1.133282,0.004247006,-16.14253,0.003645167,98.13942,0.02124181,0.429,0.9819999,0.213,179,163.9,293,162,293,138.3,201.3
"2024-05-15 02:03:00",3.77,-9.647094,12.07981,4.166938,50.33622,87.63558,0.1640397,-15.79895,0.03574917,776.0807,0.003682848,"NAN","NAN","NAN","NAN","NAN","NAN",-6.886,0,-13.17833,0.01950784,0.5533334,0.01490712,0.545,0.01258307,-13.415,0.01499981,0.4133333,0.01490712,0.41,0.01732051,3.483333,0.7057304,2.35,0.8180262,-13.57779,0.0007147059,246.5284,0.1391431,-0.1302298,0.001650281,-13.79691,0.00378719,236.9251,0.212315,-0.2479067,0.00282201,40.1,0,1.03,0,-15.88385,0.00139129,-16.5774,0.03473342,-0.04396848,0.001448157,-0.6805213,0.02241382,0.445142,0.0006447395,6.932596,0.01004109,-0.1900384,0.0003787676,-3.086542,0.006151814,1.961,0,192,670.2542,0.1079318,1.131,0.008143594,-16.1453,0.003333359,98.14313,0.01768983,0.429,0.9819999,0.222,179,163.9,290.8,162,291.8,138.5,200.5
"2024-05-15 02:04:00",3.744,-9.661057,12.06042,4.153919,50.09694,87.46126,0.1341861,-15.81065,0.03363073,776.069,0.007011934,"NAN","NAN","NAN","NAN","NAN","NAN",-6.886,0,-13.17,0.005773634,0.53,0.02768874,0.525,0.02872282,-13.405,0.01118017,0.4283333,0.01343709,0.42,0.01,3.583333,0.4913134,2.383333,0.7840423,-13.57944,0.0007198095,246.4768,0.1078817,-0.1307706,0.001279519,-13.78968,0.00319312,234.7651,1.001151,-0.2755663,0.01276772,238.6833,88.80918,1.025833,0.001863388,-15.8824,0.000971165,-16.68972,0.05952394,-0.0408127,0.001608864,-0.6316777,0.02490116,0.4422326,0.0009666308,6.887286,0.01505424,-0.1878498,0.0003721988,-3.050997,0.006045148,1.961,0,192,670.1896,0.3216074,1.13821,0.004065018,-16.15063,0.001867767,98.13871,0.01811609,0.429,0.9819999,0.248,179.1,163.9,293.5,162,293.5,140.1,203.2
"2024-05-15 02:05:00",3.738,-9.674591,12.06386,4.234522,51.08426,87.89502,0.3553206,-15.8064,0.02355551,776.043,0.009830513,"NAN","NAN","NAN","NAN","NAN","NAN",-6.886,0,-13.16833,0.01572316,0.4166666,0.03349958,0.41,0.03265986,-13.39667,0.01598604,0.39,0.01825741,0.385,0.01892969,3.75,0.4387482,2.666667,0.7542472,-13.57666,0.002606793,246.2418,0.09450877,-0.1337149,0.001069562,-13.79074,0.002547405,232.6836,0.1514895,-0.3018264,0.001824905,278.4,0,1.025,0,-15.88735,0.001730833,-16.79903,0.06074594,-0.03725221,0.001983693,-0.5765703,0.03070256,0.4393876,0.0006601045,6.842979,0.01028036,-0.1861061,0.0005220854,-3.022676,0.008479546,1.961,0,192,670.1645,0.1616168,1.138062,0.002200321,-16.15158,0.00128986,98.14699,0.01911978,0.429,0.9819999,0.195,179,163.9,294.3,162,294.3,138.3,200.8
"2024-05-15 02:06:00",3.78,-9.688197,12.06053,4.201868,50.677,87.91862,0.04868686,-15.81742,0.02729006,776.03,0.007011934,"NAN","NAN","NAN","NAN","NAN","NAN",-6.886,0,-13.17,0.011547,0.3,0.02581988,0.2983333,0.02266912,-13.38833,0.01674988,0.3383333,0.006871835,0.3366667,0.007453553,3.366666,0.7498147,2.366667,0.8013878,-13.57658,0.001450111,246.1564,0.1179069,-0.1347409,0.001384358,-13.79078,0.0028897,233.5688,0.3677907,-0.2906351,0.004734586,278.4,0,1.025,0,-15.89438,0.001866598,-16.84492,0.018617,-0.03034012,0.001200548,-0.4695887,0.01858145,0.437403,0.000381107,6.81207,0.005935364,-0.1849239,0.0003163982,-3.003474,0.005138825,1.961,0,192,670.2147,0.1127221,1.141042,0.002370198,-16.1517,0.001375612,98.14198,0.01388899,0.429,0.9819999,0.177,179.1,163.9,292.3,162,292.3,139.8,203.7
"2024-05-15 02:07:00",3.775,-9.701843,12.06464,4.2507,51.28227,88.31592,0.2922184,-15.83115,0.03267732,776.0313,0.004510549,"NAN","NAN","NAN","NAN","NAN","NAN",-6.886,0,-13.14,0.008164762,0.275,0.01607276,0.2716666,0.0157233,-13.37,0.01914848,0.3366667,0.009428088,0.3333333,0.01105542,3.8,0,3.183333,0.03726785,-13.57407,0.001623371,246.1408,0.06152394,-0.1350466,0.0007674485,-13.79385,0.002249376,234.0655,0.05834017,-0.2842053,0.0007316941,278.4,0,1.025,0,-15.90067,0.001691815,-16.82043,0.04068958,-0.03007555,0.001623307,-0.4654938,0.0251247,0.4360627,0.0002776788,6.791197,0.004324512,-0.1842386,0.0001986564,-2.992343,0.003226466,1.961,0,192,670.4432,0.2136681,1.133125,0.003795818,-16.1554,0.003556925,98.15456,0.01324891,0.429,0.9819999,0.19,179.1,163.9,291.5,162,291.7,140.5,198.4
"2024-05-15 02:08:00",3.734,-9.715226,12.07616,4.215148,50.90243,87.93441,0.0368576,-15.87212,0.03185777,776.0417,0.003682848,"NAN","NAN","NAN","NAN","NAN","NAN",-6.886,0,-13.13,0.01000023,0.34,0.02,0.3383333,0.01950783,-13.355,0.007637384,0.3616667,0.003726776,0.355,0.00500001,3.75,0.4958158,2.916667,0.5899624,-13.57653,0.00193375,246.1286,0.08827355,-0.1350768,0.00101902,-13.79643,0.002808373,234.0294,0.07933708,-0.2845353,0.0009886561,278.4,0,1.025,0,-15.90807,0.002147616,-16.83383,0.0370148,-0.03233355,0.0005070195,-0.500442,0.007847379,0.4353078,0.0002389555,6.779439,0.003721392,-0.1836482,0.0002208093,-2.982755,0.003586315,1.961,0,193,670.6862,0.3423154,1.12862,0.01313746,-16.16765,0.001350085,98.14453,0.01130835,0.429,0.9819999,0.207,179,163.9,289.7,162,289.7,139.2,201.4
"2024-05-15 02:09:00",3.772,-9.72871,12.07299,4.165505,50.29017,87.76937,0.2799502,-15.84676,0.03472862,776.0521,0.008637044,"NAN","NAN","NAN","NAN","NAN","NAN",-6.886,0,-13.14,0.01527519,0.4383333,0.02608746,0.4316666,0.02852873,-13.35,0.01527529,0.42,0.02886751,0.4116666,0.02910708,4.283333,0.5520166,3.433333,0.5217491,-13.57933,0.002207045,246.056,0.07379841,-0.135814,0.0008874528,-13.80077,0.002043437,233.8366,0.2547675,-0.2867596,0.003239722,278.4,0,1.025,0,-15.91142,0.0006362132,-16.75232,0.06114042,-0.03555336,0.002242001,-0.5502766,0.03470053,0.4344582,0.0001632366,6.766208,0.002542174,-0.184065,0.0008543042,-2.989525,0.01387529,1.961,0,192,670.3487,0.3492796,1.134392,0.003072162,-16.16465,0.005193349,98.15344,0.01483166,0.429,0.9819999,0.225,179.1,163.9,293.8,162,293.8,140.2,200.8
"2024-05-15 02:10:00",3.768,-9.742061,12.05714,4.216069,50.83222,86.31982,0.602519,-15.7226,0.0426428,776.0482,0.007011934,"NAN","NAN","NAN","NAN","NAN","NAN",-6.886,0,-13.14167,0.0211477,0.6066666,0.06599662,0.6016666,0.06148622,-13.34333,0.00745373,0.5866666,0.05962849,0.5783333,0.06121456,3.5,0.391578,2.616667,0.7197607,-13.5831,0.002183589,246.2575,0.06719417,-0.1332244,0.0008915448,-13.80234,0.003233279,231.1389,0.784496,-0.3207857,0.00991854,278.4,0,1.025,0,-15.89302,0.009466102,-16.6658,0.04865925,-0.05194667,0.003884896,-0.8040037,0.06012838,0.4348602,0.0006687834,6.772468,0.01041558,-0.1897986,0.001655728,-3.082648,0.02689178,1.9615,0.0005000233,183,669.562,0.2003017,1.131117,0.004550671,-16.12545,0.01025313,98.1479,0.01370002,0.429,0.9819999,0.137,179.1,163.9,293.5,162,293.5,137.3,201.4
"2024-05-15 02:11:00",3.88,-9.754878,12.04994,4.326562,52.13561,85.61605,0.1578404,-15.70488,0.0168626,776.0378,0.01049773,"NAN","NAN","NAN","NAN","NAN","NAN",-6.886,0,-13.18833,0.01771699,0.7083333,0.02409472,0.6983333,0.02409474,-13.345,0.009574241,0.6966666,0.02357023,0.6883333,0.02266913,2.833333,1.122002,1.816667,1.088449,-13.58016,0.002491418,246.2928,0.07173094,-0.1329392,0.0008549978,-13.8019,0.002704534,232.9689,0.8864558,-0.2976736,0.01118745,278.4,0,1.025,0,-15.8636,0.007232565,-16.66267,0.03885361,-0.05868858,0.002638506,-0.9083514,0.04083742,0.4373833,0.0005149362,6.811762,0.008019522,-0.1901838,0.000643807,-3.088903,0.0104565,1.961,0,187,669.7557,0.2446455,1.12465,0.01054068,-16.11938,0.008180443,98.14038,0.01888016,0.429,0.9819999,0.222,179,163.9,291.7,162,291.7,136.3,198.6
"2024-05-15 02:12:00",3.735,-9.767024,12.06976,4.153921,50.13766,85.85302,0.5119178,-15.62516,0.03409434,776.0156,0,"NAN","NAN","NAN","NAN","NAN","NAN",-6.886,0,-13.2,0.01154699,0.44,0.07958224,0.435,0.08159859,-13.38833,0.01462491,0.505,0.07566372,0.5,0.07371114,2.866667,0.5280993,1.816667,0.5756639,-13.57343,0.004196324,246.5313,0.1363253,-0.1304008,0.001510367,-13.79147,0.004329533,235.8772,0.7672672,-0.2614206,0.00952649,278.4,0,1.025,0,-15.83485,0.008668787,-16.55802,0.05522518,-0.05245493,0.000801869,-0.8118702,0.0124109,0.43863,0.00018572,6.831179,0.002892438,-0.1874865,0.001224268,-3.045095,0.01988423,1.960667,0.0004713704,192,669.553,0.1845167,1.1278,0.006258704,-16.07505,0.008479653,98.14583,0.01784692,0.429,0.9819999,0.247,179.1,163.9,292,162,292.5,138.5,202.4
