"TOA5","44341","CR1000X","44341","CR1000X.Std.06.01","CPU:ICECAPS-MELT.CR1X","40326","sci"
"TIMESTAMP","scantime","PTemp_Avg","batt_volt_Avg","amp_meter_12vdc_Avg","watts_on_12vdc_Avg","vaisala_RH_Avg","vaisala_RH_Std","vaisala_T_Avg","vaisala_T_Std","vaisala_P_Avg","vaisala_P_Std","metek_x_Avg(1)","metek_x_Std(1)","metek_y_Avg(1)","metek_y_Std(1)","metek_z_Avg(1)","metek_z_Std(1)","metek_T_Avg(1)","metek_T_Std(1)","sr30_swu_DegC_Avg","sr30_swu_DegC_Std","sr30_swu_IrrC_Avg","sr30_swu_IrrC_Std","sr30_swu_Irr_Avg","sr30_swu_Irr_Std","sr30_swd_DegC_Avg","sr30_swd_DegC_Std","sr30_swd_IrrC_Avg","sr30_swd_IrrC_Std","sr30_swd_Irr_Avg","sr30_swd_Irr_Std","spn1_tot_Avg","spn1_tot_Std","spn1_dif_Avg","spn1_dif_Std","ir20_lwu_DegC_Avg","ir20_lwu_DegC_Std","ir20_lwu_Wm2_Avg","ir20_lwu_Wm2_Std","ir20_lwu_mV_Avg","ir20_lwu_mV_Std","ir20_lwd_DegC_Avg","ir20_lwd_DegC_Std","ir20_lwd_Wm2_Avg","ir20_lwd_Wm2_Std","ir20_lwd_mV_Avg","ir20_lwd_mV_Std","snowd_current_Avg","snowd_current_Std","snowd_dist_Avg","snowd_dist_Std","apogee_body_T_Avg","apogee_body_T_Std","apogee_targ_T_Avg","apogee_targ_T_Std","fp_A_mV_Avg","fp_A_mV_Std","fp_A_Wm2_Avg","fp_A_Wm2_Std","fp_B_mV_Avg","fp_B_mV_Std","fp_B_Wm2_Avg","fp_B_Wm2_Std","fp_C_mV_Avg","fp_C_mV_Std","fp_C_Wm2_Avg","fp_C_Wm2_Std","sr50_dist_Avg","sr50_dist_Std","sr50_qc_Avg","licor_co2_out_Avg","licor_co2_out_Std","licor_h2o_out_Avg","licor_h2o_out_Std","licor_t_out_Avg","licor_t_out_Std","licor_co2_str_out_Avg","licor_co2_str_out_Std","metek_InclX_Avg(1)","metek_InclY_Avg(1)","sr30_swd_tilt_Avg","sr30_swu_tilt_Avg","sr30_swu_fantach_Avg","sr30_swu_heatA_Avg","sr30_swd_fantach_Avg","sr30_swd_heatA_Avg","ir20_lwu_fan_Avg","ir20_lwd_fan_Avg"
"TS","","degC","V","A","W","%","%","degC","degC","hPa","hPa","m/s","m/s","m/s","m/s","m/s","m/s","degC","degC","degC","degC","Wm2","Wm2","Wm2","Wm2","degC","degC","Wm2","Wm2","Wm2","Wm2","Wm2","Wm2","Wm2","Wm2","degC","degC","Wm2","Wm2","mV","mV","degC","degC","Wm2","Wm2","mV","mV","mA","mA","m","m","degC","degC","degC","degC","mV","mV","Wm2","Wm2","mV","mV","Wm2","Wm2","mV","mV","Wm2","Wm2","m","m","code","mg/m3","mg/m3","g/m3","g/m3","degC","degC","","","deg","deg","deg","deg","Hz","mA","Hz","mA","mV","mV"
"","Smp","Avg","Avg","Avg","Avg","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2024-05-11 06:31:00",4.775,-14.87418,11.98003,5.265061,63.07439,82.9873,0.2568588,-20.18502,0.08682019,766.7149,0.007479899,-1.774167,0.5168358,6.714166,0.1897907,0.4495,0.2359864,-18.968,0.1785498,-17.66667,0.01490746,23.31333,0.08340022,22.94833,0.08091474,-18.22,0.02000014,25.25,0.2381874,24.795,0.2357786,85.18333,0.7335226,58.96666,1.099495,-18.39709,0.009021126,225.2838,0.1666796,-0.1647596,0.001811325,-18.79046,0.01281501,179.8632,0.1205594,-0.7397392,0.002054525,42.6,0,0.62,0,-20.398,0.01122314,-23.24768,0.08649189,0.0474375,0.00369145,0.734213,0.05713434,0.06511736,0.0193585,1.014131,0.3014874,-0.09984916,0.002087397,-1.621718,0.03390281,1.788333,0.0004714265,194,730.3766,1.252035,0.8799412,0.02422405,-20.39618,0.009670209,73.33605,0.03359734,1.230167,1.05,3.032,176.4,165.2,290.7,163.4,290.8,130,187.5
"2024-05-11 06:32:00",3.821,-14.84971,11.97452,5.244121,62.79238,83.23031,0.2465767,-20.18022,0.0932253,766.7331,0.002911547,-1.723833,0.3546446,7.043666,0.5095951,0.237,0.2055108,-19.088,0.1723501,-17.58667,0.01795096,23.72333,0.1651932,23.35166,0.1626265,-18.15667,0.01699712,26.23833,0.339284,25.765,0.3324528,86.38333,0.6693709,59.76666,1.19257,-18.35911,0.01040435,224.9821,0.2554455,-0.1701444,0.003565424,-18.73919,0.01374181,179.4473,0.08367977,-0.7474138,0.001586971,42.6,0,0.62,0,-20.36008,0.008421139,-23.30478,0.07914527,0.05443109,0.006424002,0.8424562,0.09942738,0.003775568,0.04795691,0.0588003,0.7468762,-0.1024304,0.00403673,-1.663642,0.06556327,1.789167,0.0006871682,194,731.3892,1.337347,0.8455301,0.02505728,-20.43088,0.0270124,73.53462,0.07473414,1.231833,0.998,2.992,176.4,165.1,295.5,163.3,294.5,129.4,188.9
"2024-05-11 06:33:00",3.783,-14.82318,11.96326,5.205959,62.28043,84.00114,0.2376971,-20.46014,0.07022141,766.737,0.003682848,-1.575333,0.2160908,6.9515,0.4017316,0.1491667,0.2188397,-19.2485,0.3194951,-17.56167,0.00897548,24.38,0.1906129,23.99667,0.1886501,-18.13833,0.01213331,27.45667,0.3418902,26.96,0.337935,88.21666,1.313287,61.16667,1.833635,-18.32928,0.007751502,224.3986,0.1213866,-0.178592,0.001655629,-18.70925,0.002828131,179.1338,0.06729921,-0.7528029,0.0009304662,42.6,0,0.62,0,-20.34247,0.002370433,-23.41218,0.07313489,0.08827164,0.004534612,1.366223,0.07018438,-0.06494936,0.02686638,-1.011515,0.4184143,-0.1210099,0.003886919,-1.965404,0.06313006,1.789667,0.0004713704,195,730.3147,0.7486911,0.8363946,0.01085128,-20.5281,0.01450191,73.88294,0.1079661,1.179667,1.0575,3.148,176.4,165.1,291.3,163.3,291.3,131.8,188.4
"2024-05-11 06:34:00",3.805,-14.79581,11.96892,5.245026,62.77702,83.53483,0.09146151,-20.58364,0.08678874,766.7396,0.005823094,-1.766167,0.4264049,6.898666,0.6136394,0.1698333,0.2945077,-19.40133,0.1727889,-17.56167,0.003726865,24.99833,0.1563558,24.60833,0.1563564,-18.12,0.01527477,28.615,0.3138869,28.1,0.3075711,90.76666,0.9159103,62.8,0.7999993,-18.31676,0.002190757,223.7534,0.2919832,-0.1870114,0.003472876,-18.70319,0.002527106,178.7894,0.1428621,-0.7575085,0.001751929,42.6,0,0.62,0,-20.34458,0.003512255,-23.72095,0.127177,0.1270289,0.01300145,1.966087,0.2012298,-0.1573293,0.03870357,-2.450231,0.6027655,-0.1434327,0.007470845,-2.329588,0.121339,1.790667,0.0007453907,195,730.3728,0.3592123,0.8029128,0.01198941,-20.61342,0.0263946,74.31571,0.1275482,1.135167,1.021833,3.07,176.4,165.2,291.8,163.3,291.8,131.5,184.8
"2024-05-11 06:35:00",3.88,-14.76845,11.97057,5.245594,62.7928,82.80078,0.4520855,-20.75041,0.04766444,766.7396,0.003682848,-1.583833,0.3170297,6.720166,0.3657028,0.07783334,0.1753201,-19.49383,0.2852798,-17.57,0.01154727,25.515,0.1326334,25.11333,0.1302132,-18.15833,0.01771731,29.64333,0.260747,29.11,0.2528504,92.58334,1.143702,63.33333,1.099494,-18.32861,0.00485565,223.3858,0.05413479,-0.1909532,0.0006383508,-18.72144,0.01157256,178.6366,0.05744326,-0.7586481,0.0006331954,42.6,0,0.62,0,-20.36562,0.007837016,-23.85312,0.02104873,0.1646355,0.004253714,2.548142,0.06583677,-0.1536695,0.03617398,-2.393234,0.5633698,-0.1645254,0.002241903,-2.672169,0.03641226,1.790333,0.00124724,197,728.6086,0.752833,0.8046208,0.01263177,-20.70667,0.005524315,74.79126,0.1302431,1.153667,1.037833,3.063,176.4,165.1,291.5,163.3,291.5,131.3,186.9
"2024-05-11 06:36:00",3.79,-14.74148,11.96963,5.221985,62.50176,81.68408,0.2760954,-20.68308,0.0815787,766.7396,0.005823094,-1.453167,0.1834052,7.038,0.6194649,0.1355,0.401549,-19.3685,0.1153297,-17.605,0.025,25.855,0.07740559,25.45167,0.07492557,-18.195,0.01384412,30.405,0.1904165,29.855,0.1875052,95.11666,1.010637,64.39999,0.7999993,-18.35453,0.008373279,223.7373,0.2260883,-0.1855066,0.002982559,-18.7522,0.007445807,178.77,0.09059854,-0.7555399,0.00138688,42.6,0,0.62,0,-20.38932,0.005196202,-23.75781,0.09950304,0.1524882,0.005357236,2.360133,0.08291651,-0.07492131,0.03472553,-1.166817,0.5408118,-0.1568759,0.004165437,-2.547927,0.06765364,1.79,0.0005773428,197,727.917,0.5838763,0.7974035,0.01356752,-20.67838,0.00945351,75.17542,0.1034602,1.188667,1.030333,2.963,176.3,165.1,292,163.3,291.2,131,186.8
"2024-05-11 06:37:00",3.862,-14.71507,11.96057,5.226993,62.5143,81.04443,0.2668386,-20.63546,0.03261194,766.7357,0.005368627,-1.688167,0.3220794,6.831999,0.3181911,0.2613333,0.1742619,-19.403,0.1372356,-17.61667,0.01247188,26.06667,0.04853425,25.65666,0.04853374,-18.22,0.02309399,31.06167,0.1898611,30.49833,0.1866743,96.25,0.9878414,63.6,0.9237596,-18.37829,0.00787278,223.9816,0.1687789,-0.1814625,0.002380746,-18.78133,0.005012553,178.7902,0.0667555,-0.7539618,0.0009415886,42.6,0,0.62,0,-20.40285,0.002208072,-23.69325,0.08796483,0.1451593,0.0119731,2.2467,0.1853134,-0.02339427,0.04825876,-0.36434,0.751577,-0.1462326,0.006035955,-2.375063,0.09803402,1.789833,0.0006871682,196,726.3653,0.2233655,0.8063113,0.007894274,-20.6414,0.02566361,75.48896,0.0751978,1.1645,1.1095,3.05,176.3,165.2,292.7,163.3,292.7,132.1,187.6
"2024-05-11 06:38:00",3.82,-14.68887,11.96787,5.214374,62.40411,81.10318,0.2931302,-20.44631,0.08441699,766.7448,0.005823094,-0.9944999,0.5000585,7.209,0.5493589,0.1705,0.5817421,-18.91083,0.3217146,-17.61667,0.01699625,26.19167,0.03131377,25.78,0.03055058,-18.21833,0.01863384,31.655,0.1558578,31.08,0.1514374,98.31666,0.8933387,64.66666,1.192568,-18.39207,0.002513206,224.4858,0.1674966,-0.1747034,0.002053017,-18.79056,0.004150441,178.9769,0.1756061,-0.751142,0.002259662,42.6,0,0.62,0,-20.40147,0.003548632,-23.51367,0.06343824,0.1177472,0.007759962,1.82243,0.1201047,0.02848551,0.02546605,0.4436305,0.3966056,-0.1235611,0.006280624,-2.006839,0.1020079,1.789,0.001000007,196,725.2107,0.9988068,0.8140828,0.01893493,-20.54393,0.03700118,75.71463,0.05542605,1.189833,1.028833,3.18,176.5,165.2,289.8,163.3,289.8,129.1,188.6
"2024-05-11 06:39:00",3.821,-14.66222,12.02374,4.592424,55.20019,81.92709,0.6253055,-20.38562,0.03684583,766.7487,0.002911547,-2.049,0.3914827,6.663833,0.459989,0.3815,0.3068125,-19.2365,0.09595602,-17.60333,0.02054795,26.34833,0.07945987,25.93,0.07724402,-18.19167,0.02266872,32.32833,0.2436813,31.74333,0.2402546,100.85,0.9725384,65.73333,1.192572,-18.38768,0.002702679,224.4114,0.2267289,-0.1758068,0.002761994,-18.7825,0.007798538,178.7005,0.08875654,-0.7550643,0.001447924,42.5,0.141421,0.6206667,0.0009427969,-20.38657,0.003704525,-23.51863,0.06031147,0.1238599,0.01123382,1.91704,0.1738712,-0.01218531,0.04976205,-0.1897727,0.7749891,-0.1180661,0.00472149,-1.917592,0.07668489,1.789333,0.0007453374,197,725.2806,0.8043025,0.8012326,0.01412237,-20.514,0.01906508,75.95063,0.08794138,1.173,0.9858334,3.023,176.3,165.1,293.7,163.3,293.7,134.5,193.9
"2024-05-11 06:40:00",3.767,-14.63469,12.02012,4.282388,51.47276,82.66065,0.3196622,-20.34013,0.01332817,766.7487,0.007011934,"NAN","NAN","NAN","NAN","NAN","NAN",-18.14083,0.3044468,-17.57333,0.009428306,26.66,0.0743859,26.24333,0.0701587,-18.165,0.02432417,33.21333,0.2337145,32.61333,0.229686,102.6333,1.730769,65.2,1.600001,-18.37812,0.005996268,224.4927,0.1312179,-0.1752464,0.001656233,-18.76828,0.006205276,178.7035,0.09810641,-0.755668,0.001310053,42.3,0,0.622,0,-20.3719,0.005191171,-23.41637,0.07708975,0.1102917,0.008446006,1.707037,0.1307229,0.05504065,0.01704433,0.8571974,0.2654467,-0.1135374,0.00535691,-1.844037,0.08700521,1.789,0.0008164861,196,723.41,0.9468611,0.8259918,0.01943673,-20.49933,0.01496997,76.22545,0.06949773,1.124833,1.056333,3.05,176.3,165.1,291,163.3,292,135.8,193.2
"2024-05-11 06:41:00",3.765,-14.60624,12.01225,4.804838,57.709,82.74333,0.3222594,-20.38084,0.04247324,766.7396,0.003682848,"NAN","NAN","NAN","NAN","NAN","NAN",-18.1285,0.7934699,-17.54333,0.01374323,26.94833,0.05871306,26.52833,0.05871306,-18.13833,0.01213331,34.08166,0.2351178,33.46833,0.2311864,104.9833,1.015572,66.28333,1.22259,-18.3621,0.003385832,224.5428,0.09386678,-0.1753581,0.001152289,-18.74773,0.006154328,178.6112,0.06725142,-0.7577855,0.0009821235,42.3,0,0.622,0,-20.3553,0.005017283,-23.46297,0.04144101,0.1167716,0.005819155,1.80733,0.09006586,0.0009825604,0.03871766,0.0153023,0.602985,-0.1111481,0.00177147,-1.805231,0.02877166,1.788833,0.0006871827,194,723.5813,0.8209109,0.8106708,0.01619904,-20.46673,0.01902588,76.50258,0.06973982,1.175,1.0235,3.008,176.4,165.1,292.8,163.3,292.8,134.3,193.7
