"TOA5","44341","CR1000X","44341","CR1000X.Std.06.01","CPU:ICECAPS-MELT.CR1X","27178","sci"
"TIMESTAMP","scantime","PTemp_Avg","batt_volt_Avg","amp_meter_12vdc_Avg","watts_on_12vdc_Avg","vaisala_RH_Avg","vaisala_RH_Std","vaisala_T_Avg","vaisala_T_Std","vaisala_P_Avg","vaisala_P_Std","metek_x_Avg(1)","metek_x_Std(1)","metek_y_Avg(1)","metek_y_Std(1)","metek_z_Avg(1)","metek_z_Std(1)","metek_T_Avg(1)","metek_T_Std(1)","sr30_swu_DegC_Avg","sr30_swu_DegC_Std","sr30_swu_IrrC_Avg","sr30_swu_IrrC_Std","sr30_swu_Irr_Avg","sr30_swu_Irr_Std","sr30_swd_DegC_Avg","sr30_swd_DegC_Std","sr30_swd_IrrC_Avg","sr30_swd_IrrC_Std","sr30_swd_Irr_Avg","sr30_swd_Irr_Std","spn1_tot_Avg","spn1_tot_Std","spn1_dif_Avg","spn1_dif_Std","ir20_lwu_DegC_Avg","ir20_lwu_DegC_Std","ir20_lwu_Wm2_Avg","ir20_lwu_Wm2_Std","ir20_lwu_mV_Avg","ir20_lwu_mV_Std","ir20_lwd_DegC_Avg","ir20_lwd_DegC_Std","ir20_lwd_Wm2_Avg","ir20_lwd_Wm2_Std","ir20_lwd_mV_Avg","ir20_lwd_mV_Std","snowd_current_Avg","snowd_current_Std","snowd_dist_Avg","snowd_dist_Std","apogee_body_T_Avg","apogee_body_T_Std","apogee_targ_T_Avg","apogee_targ_T_Std","fp_A_mV_Avg","fp_A_mV_Std","fp_A_Wm2_Avg","fp_A_Wm2_Std","fp_B_mV_Avg","fp_B_mV_Std","fp_B_Wm2_Avg","fp_B_Wm2_Std","fp_C_mV_Avg","fp_C_mV_Std","fp_C_Wm2_Avg","fp_C_Wm2_Std","sr50_dist_Avg","sr50_dist_Std","sr50_qc_Avg","licor_co2_out_Avg","licor_co2_out_Std","licor_h2o_out_Avg","licor_h2o_out_Std","licor_t_out_Avg","licor_t_out_Std","licor_co2_str_out_Avg","licor_co2_str_out_Std","metek_InclX_Avg(1)","metek_InclY_Avg(1)","sr30_swd_tilt_Avg","sr30_swu_tilt_Avg","sr30_swu_fantach_Avg","sr30_swu_heatA_Avg","sr30_swd_fantach_Avg","sr30_swd_heatA_Avg","ir20_lwu_fan_Avg","ir20_lwd_fan_Avg"
"TS","","degC","V","A","W","%","%","degC","degC","hPa","hPa","m/s","m/s","m/s","m/s","m/s","m/s","degC","degC","degC","degC","Wm2","Wm2","Wm2","Wm2","degC","degC","Wm2","Wm2","Wm2","Wm2","Wm2","Wm2","Wm2","Wm2","degC","degC","Wm2","Wm2","mV","mV","degC","degC","Wm2","Wm2","mV","mV","mA","mA","m","m","degC","degC","degC","degC","mV","mV","Wm2","Wm2","mV","mV","Wm2","Wm2","mV","mV","Wm2","Wm2","m","m","code","mmol/m3","mmol/m3","mmol/m3","mmol/m3","degC","degC","","","deg","deg","deg","deg","Hz","mA","Hz","mA","mV","mV"
"","Smp","Avg","Avg","Avg","Avg","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2024-05-18 23:31:00",4.321,-13.05211,12.43952,4.253611,52.91314,84.38249,0.4643486,-22.48175,0.051469,781.6745,0.005823094,-3.1635,1.113392,4.408667,0.4057223,1.347167,1.544818,-19.92033,1.033373,-19.07667,0.02494449,44.56833,0.2371641,43.78833,0.2322655,-18.99833,0.02608805,60.40333,0.3227307,59.25,0.3190089,59.7,1.375984,29.06667,1.436043,505.9762,7.087774,20939.95,759.7718,-0.1786166,0.0006834115,-20.28382,0.01123665,169.0229,0.09958538,-0.8126822,0.001362708,38.8,2.5,0.7645,0.0004999936,-21.4849,0.01762007,-25.80498,0.05409684,0.01046063,3.474429e-05,0.1619042,0.0005377521,-0.05001338,5.518382e-05,-0.7789033,0.000859418,-0.01032357,6.656268e-05,-0.167672,0.001081091,1.996333,0.0004713704,173,"NAN","NAN","NAN","NAN",-1.918833,44.64727,13.5844,28.93691,-0.0185,0.1171667,0.227,178.7,165.6,289.2,163.1,289.2,113.1,169
"2024-05-18 23:32:00",3.878,-13.10546,12.40292,4.214121,52.26727,83.9935,0.2160453,-22.52621,0.05761278,781.6628,0.005368627,-2.5085,0.9398451,4.498334,1.036484,2.446,1.460707,-20.13867,0.6000741,-19.125,0.02692555,43.80833,0.1935126,43.04,0.1921804,-19.06333,0.02560358,59.36166,0.2661088,58.225,0.264244,59.11666,0.8454122,29.11667,0.5842851,507.1022,3.226669,21053.28,349.5902,-0.1797015,0.0004669691,-20.32913,0.01322336,168.7834,0.0562115,-0.8137726,0.001237395,36.3,0,0.7649999,0,-21.54525,0.01680301,-25.89068,0.0682556,0.01040213,5.784833e-05,0.1609988,0.000895346,-0.0498835,4.653424e-05,-0.7768807,0.000724727,-0.01035845,3.711917e-05,-0.1682386,0.0006028792,1.997,0,172,78.26745,0.01017791,97.92894,0.01489005,-22.00028,0.03363786,0.6069783,0.005602623,-0.0045,0.0155,0.202,178.7,165.6,290.8,163.1,290.8,113.4,170.3
"2024-05-18 23:33:00",3.96,-13.15968,12.50314,4.217616,52.73486,83.60433,0.4076192,-22.59467,0.06966244,781.6471,0.005368627,-1.861167,2.109856,4.437,0.2463331,2.510833,1.276532,-20.4245,0.5890571,-19.19667,0.0249441,43.11166,0.22319,42.35667,0.219822,-19.12,0.01527477,58.39,0.2707403,57.26833,0.2653562,58.4,0.7505548,29.38333,1.175325,502.5391,7.84525,20575.1,834.5478,-0.1785637,0.001151373,-20.37761,0.0149379,169.033,0.06562261,-0.8083897,0.001268232,36.3,0,0.7649999,0,-21.60637,0.01806684,-25.92625,0.0648436,0.01037708,7.445458e-05,0.160611,0.001152367,-0.04985754,6.847187e-05,-0.7764763,0.001066383,-0.0103776,3.506282e-05,-0.1685495,0.0005694763,1.996667,0.0004713704,172,78.26818,0.005380495,97.9386,0.01004356,-22.03307,0.02975302,0.6343998,0.02085521,0.002166667,0.1628333,0.225,178.7,165.6,289,163.1,289,110.6,167.9
"2024-05-18 23:34:00",4.03,-13.21519,12.45871,4.257874,53.04899,82.75033,0.2609607,-22.48025,0.004947195,781.6419,0.002911547,-2.682667,1.955027,4.523,0.61623,1.414167,1.364087,-20.61683,0.9904558,-19.24167,0.02409472,42.28667,0.2470937,41.54,0.2431736,-19.16833,0.02192147,57.27666,0.3199299,56.17166,0.313551,56.65,0.675155,28.31667,0.7966941,505.4424,4.594064,20876.47,491.0151,-0.1780312,0.0004930718,-20.4217,0.01315628,168.9562,0.1262344,-0.80743,0.001089102,36.3,0,0.7649999,0,-21.67092,0.01880183,-25.95483,0.01957314,0.01030293,3.13788e-05,0.1594634,0.000485664,-0.04968543,3.604548e-05,-0.7737958,0.0005613606,-0.01041531,6.961193e-05,-0.1691621,0.001130616,1.996667,0.0004713704,172,78.26646,0.006255115,97.91746,0.02073112,-22.0358,0.0302775,0.645185,0.02066716,0.05166666,0.1456667,0.212,178.7,165.6,291.8,163.2,291.8,111.6,171.6
"2024-05-18 23:35:00",3.882,-13.27218,12.43994,4.248854,52.85592,82.66422,0.03102753,-22.62425,0.06016887,781.638,0.003682848,-1.506667,1.928878,4.615,0.2903866,1.265333,1.408825,-19.31017,0.8839994,-19.30667,0.01374323,41.43,0.2333097,40.69833,0.2308976,-19.235,0.01500034,56.20666,0.29409,55.11666,0.2903826,55.75,0.8220918,27.73333,0.7542466,505.0363,8.069912,20842.05,866.4678,-0.1781177,0.0006375545,-20.46272,0.01270457,168.7902,0.02966154,-0.8077601,0.0008152639,36.3,0,0.7649999,0,-21.7382,0.01941178,-25.912,0.05300051,0.01027758,4.878694e-05,0.159071,0.0007551003,-0.04965283,8.13521e-05,-0.7732882,0.001266969,-0.01041935,3.579508e-05,-0.1692277,0.000581372,1.9965,0.0004999638,172,78.26476,0.005978429,97.92341,0.02174186,-22.1148,0.007664425,0.6265771,0.01815882,0.02466667,0.09266666,0.202,178.7,165.6,292.2,163.2,292.2,113.6,168.9
"2024-05-18 23:36:00",4.034,-13.33014,12.44943,4.272463,53.19071,82.757,0.3409646,-22.62307,0.04735643,781.6237,0.005368627,-4.12,1.057573,4.436333,1.155864,2.321,1.452469,-21.00916,0.775047,-19.36333,0.02356996,40.62333,0.2304113,39.89834,0.2260097,-19.29667,0.01699625,55.11333,0.319723,54.04167,0.313285,55.51666,0.5785514,28.58333,0.6282688,504.737,4.812252,20801.2,512.5097,-0.1774728,0.0004451014,-20.50167,0.01152333,168.8698,0.05819668,-0.805003,0.0009437954,36.3,0,0.7649999,0,-21.80563,0.0191765,-25.99033,0.06735954,0.01024262,6.414894e-05,0.15853,0.0009928602,-0.04952317,6.028141e-05,-0.7712689,0.0009388225,-0.01045645,4.156936e-05,-0.1698302,0.0006751537,1.997,0,172,78.26511,0.005071697,97.91634,0.01909747,-22.16577,0.02238006,0.6327557,0.009096541,0.0335,-0.001833332,0.195,178.7,165.7,290.5,163.2,290.5,111.7,170.8
"2024-05-18 23:37:00",4.033,-13.38932,12.43879,4.241043,52.75322,82.85889,0.2671154,-22.59115,0.03872879,781.6172,0,-2.502833,3.102765,3.926,1.872662,2.077667,1.358151,-20.15783,0.9065659,-19.425,0.02217407,39.75834,0.2611144,39.04666,0.2528938,-19.37,0.02999984,53.90333,0.3643102,52.85,0.3602314,54.28333,0.4017321,27.76666,0.7340899,502.9941,6.038374,20617.86,642.6359,-0.1764599,0.0004041201,-20.54189,0.01114165,169.0495,0.05268611,-0.8008917,0.001100601,36.3,0,0.7649999,0,-21.8713,0.0180942,-26.04132,0.04119244,0.01020229,4.853422e-05,0.1579058,0.0007511847,-0.04950341,2.646193e-05,-0.770961,0.0004121052,-0.01043895,4.058768e-05,-0.169546,0.0006592117,1.996833,0.000372651,173,78.26517,0.006642122,97.91937,0.007746384,-22.17903,0.008551719,0.6338492,0.02231853,0.0145,0.05233333,0.187,178.7,165.7,292.2,163.2,292.2,111.4,169.1
"2024-05-18 23:38:00",4.041,-13.44951,12.4381,4.202254,52.26633,82.60791,0.1384548,-22.52515,0.08392118,781.6146,0.003682848,-2.070167,1.700963,4.899833,1.077163,1.084333,1.008537,-20.394,1.251139,-19.45333,0.02285182,38.85666,0.2574022,38.15833,0.2509593,-19.42,0.01825784,52.63833,0.3539968,51.605,0.3472158,52.66667,0.801388,27.81667,1.228029,506.2852,5.430229,20968.49,582.0361,-0.1765658,0.0007665495,-20.57331,0.00895055,169.1124,0.05869389,-0.798686,0.0006413465,36.3,0,0.7649999,0,-21.9305,0.01528531,-25.99178,0.02114943,0.01011803,6.908437e-05,0.1566016,0.001069254,-0.04937507,4.552726e-05,-0.7689624,0.0007090414,-0.01045595,4.221147e-05,-0.1698222,0.0006855831,1.996333,0.0009427969,173,78.25994,0.004201016,97.90691,0.01660529,-22.14207,0.01356622,0.6351193,0.01171704,0.07849999,0.1236667,0.185,178.7,165.7,294,163.2,294,111.4,170.2
"2024-05-18 23:39:00",3.88,-13.51065,12.45007,4.266904,53.12373,82.78906,0.2524793,-22.47101,0.040583,781.6224,0.003682848,-0.9343334,2.309179,4.613333,0.6878734,1.767833,1.477718,-21.14933,0.8228185,-19.49667,0.013744,37.965,0.261262,37.28,0.2569686,-19.45667,0.01598568,51.42166,0.3127523,50.41,0.3069201,51.81666,1.334687,27.46667,1.099494,506.8511,6.150504,21031.37,659.1008,-0.1774284,0.0005435966,-20.58924,0.004978862,169.1469,0.1431331,-0.797533,0.001767302,36.3,0,0.7649999,0,-21.98132,0.0139262,-26.00133,0.03706809,0.01004595,5.301129e-05,0.1554861,0.000820481,-0.04927568,5.497048e-05,-0.7674146,0.0008561034,-0.01055613,6.537041e-05,-0.1714493,0.001061723,1.996167,0.001067191,173,78.2637,0.006504476,97.90508,0.01976903,-22.17578,0.01109284,0.6399168,0.03531693,-0.03,0.1241667,0.222,178.7,165.7,291,163.3,291,108.9,171.2
