"TOA5","44341","CR1000X","44341","CR1000X.Std.06.01","CPU:ICECAPS-MELT.CR1X","40326","sci"
"TIMESTAMP","scantime","PTemp_Avg","batt_volt_Avg","amp_meter_12vdc_Avg","watts_on_12vdc_Avg","vaisala_RH_Avg","vaisala_RH_Std","vaisala_T_Avg","vaisala_T_Std","vaisala_P_Avg","vaisala_P_Std","metek_x_Avg(1)","metek_x_Std(1)","metek_y_Avg(1)","metek_y_Std(1)","metek_z_Avg(1)","metek_z_Std(1)","metek_T_Avg(1)","metek_T_Std(1)","sr30_swu_DegC_Avg","sr30_swu_DegC_Std","sr30_swu_IrrC_Avg","sr30_swu_IrrC_Std","sr30_swu_Irr_Avg","sr30_swu_Irr_Std","sr30_swd_DegC_Avg","sr30_swd_DegC_Std","sr30_swd_IrrC_Avg","sr30_swd_IrrC_Std","sr30_swd_Irr_Avg","sr30_swd_Irr_Std","spn1_tot_Avg","spn1_tot_Std","spn1_dif_Avg","spn1_dif_Std","ir20_lwu_DegC_Avg","ir20_lwu_DegC_Std","ir20_lwu_Wm2_Avg","ir20_lwu_Wm2_Std","ir20_lwu_mV_Avg","ir20_lwu_mV_Std","ir20_lwd_DegC_Avg","ir20_lwd_DegC_Std","ir20_lwd_Wm2_Avg","ir20_lwd_Wm2_Std","ir20_lwd_mV_Avg","ir20_lwd_mV_Std","snowd_current_Avg","snowd_current_Std","snowd_dist_Avg","snowd_dist_Std","apogee_body_T_Avg","apogee_body_T_Std","apogee_targ_T_Avg","apogee_targ_T_Std","fp_A_mV_Avg","fp_A_mV_Std","fp_A_Wm2_Avg","fp_A_Wm2_Std","fp_B_mV_Avg","fp_B_mV_Std","fp_B_Wm2_Avg","fp_B_Wm2_Std","fp_C_mV_Avg","fp_C_mV_Std","fp_C_Wm2_Avg","fp_C_Wm2_Std","sr50_dist_Avg","sr50_dist_Std","sr50_qc_Avg","licor_co2_out_Avg","licor_co2_out_Std","licor_h2o_out_Avg","licor_h2o_out_Std","licor_t_out_Avg","licor_t_out_Std","licor_co2_str_out_Avg","licor_co2_str_out_Std","metek_InclX_Avg(1)","metek_InclY_Avg(1)","sr30_swd_tilt_Avg","sr30_swu_tilt_Avg","sr30_swu_fantach_Avg","sr30_swu_heatA_Avg","sr30_swd_fantach_Avg","sr30_swd_heatA_Avg","ir20_lwu_fan_Avg","ir20_lwd_fan_Avg"
"TS","","degC","V","A","W","%","%","degC","degC","hPa","hPa","m/s","m/s","m/s","m/s","m/s","m/s","degC","degC","degC","degC","Wm2","Wm2","Wm2","Wm2","degC","degC","Wm2","Wm2","Wm2","Wm2","Wm2","Wm2","Wm2","Wm2","degC","degC","Wm2","Wm2","mV","mV","degC","degC","Wm2","Wm2","mV","mV","mA","mA","m","m","degC","degC","degC","degC","mV","mV","Wm2","Wm2","mV","mV","Wm2","Wm2","mV","mV","Wm2","Wm2","m","m","code","mg/m3","mg/m3","g/m3","g/m3","degC","degC","","","deg","deg","deg","deg","Hz","mA","Hz","mA","mV","mV"
"","Smp","Avg","Avg","Avg","Avg","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2024-05-11 06:01:00",4.004,-15.46924,11.96773,5.26809,63.04692,82.02539,0.3050728,-20.26461,0.04326938,766.668,0.00390625,-1.992667,0.3495109,6.743999,0.638932,0.398,0.2089561,-18.87,0.2688054,-18.18,0.0238049,14.76833,0.05398052,14.52833,0.05398066,-18.63667,0.02494415,10.84833,0.06865766,10.64667,0.06574361,39.53333,0.599073,30.33333,0.7608478,-18.52097,0.01103364,224.533,0.1571771,-0.1683256,0.00213539,-18.93359,0.01512895,178.6903,0.1280548,-0.748363,0.001877469,38.9,0,0.622,0,-20.72158,0.013065,-23.38123,0.1065932,0.03887409,0.00675005,0.601673,0.1044738,0.06010285,0.04235708,0.9360357,0.6596648,-0.1270341,0.002316036,-2.063246,0.03761632,1.789,0.0005773428,198,745.6814,1.255603,0.9270856,0.02144534,-20.70932,0.02108643,68.0842,0.05857155,1.1655,1.036333,3.028,176.4,165.3,291.3,163.5,291.3,131.9,188.1
"2024-05-11 06:02:00",3.781,-15.46172,11.95223,5.174838,61.85143,83.37158,0.3306299,-20.23749,0.03439104,766.6654,0.002911547,-1.566333,0.4485728,6.893999,0.2544333,0.3546666,0.2328201,-19.02967,0.2169943,-18.09167,0.01067212,15.15,0.160416,14.9,0.160416,-18.56167,0.02114731,11.19333,0.1174259,10.98833,0.1130511,41.2,1.159024,31.15,1.025914,-18.48525,0.01062579,224.3729,0.1742678,-0.1718826,0.001941795,-18.88465,0.01318218,178.7092,0.1049027,-0.7503323,0.001024331,38.9,0,0.622,0,-20.6805,0.01083419,-23.40211,0.1049006,0.04650418,0.001616369,0.7197676,0.0250173,0.03117523,0.02916554,0.4855199,0.4542212,-0.1329772,0.002296953,-2.159773,0.03730639,1.7895,0.0007637462,194,746.1519,0.7016481,0.9097706,0.01359356,-20.70873,0.01379815,67.97214,0.01945249,1.201,1.0345,3.06,176.3,165.3,290.7,163.5,290.7,134.2,191.7
"2024-05-11 06:03:00",3.843,-15.4514,11.99297,5.202588,62.39334,83.43897,0.239263,-20.27492,0.07466226,766.6602,0.00390625,-1.688667,0.2752894,6.990166,0.6774878,0.4391666,0.1919795,-19.09833,0.1788196,-18.03,0.01825731,15.71333,0.1269734,15.45833,0.1278564,-18.49833,0.02409463,11.61333,0.1327487,11.40167,0.1303096,44.48333,0.5209506,33.13333,0.7542484,-18.44505,0.01025266,224.2657,0.1584335,-0.1749978,0.002228508,-18.83866,0.01341124,178.6106,0.07683372,-0.7536804,0.001464552,38.9,0,0.622,0,-20.64465,0.009166922,-23.46561,0.069635,0.03192759,0.004670575,0.4941587,0.07228875,0.02974722,0.03490252,0.4632801,0.5435681,-0.1314294,0.001223487,-2.134634,0.01987149,1.7895,0.0004999638,196,746.1196,0.968261,0.90488,0.0171523,-20.67473,0.0154158,67.89103,0.01555234,1.135833,1.040833,3.058,176.4,165.3,293.7,163.4,293.7,132.9,188.9
"2024-05-11 06:04:00",3.841,-15.43927,11.99057,5.249704,62.94489,83.51709,0.2742899,-20.38318,0.06057599,766.6693,0.003682848,-1.4905,0.2271987,6.556,0.4361242,0.2863333,0.188583,-19.269,0.2216678,-17.98166,0.01771731,16.11833,0.1265459,15.86,0.1239623,-18.46,0.01914815,12.08833,0.1213009,11.86333,0.1186967,46.58333,1.180984,34.4,1.672324,-18.41431,0.007104662,224.0016,0.184571,-0.179598,0.002175092,-18.80654,0.006453106,178.5976,0.1064266,-0.7553006,0.001248789,38.9,0,0.622,0,-20.61908,0.005792602,-23.61868,0.09572686,0.05846183,0.005030357,0.9048419,0.07785723,-0.04882178,0.03851224,-0.7603454,0.5997858,-0.1462974,0.005208738,-2.376114,0.08459864,1.789167,0.0008975141,196,746.3316,0.4518807,0.9085116,0.009402818,-20.69418,0.0121232,67.9106,0.01251379,1.163,1.092333,3.092,176.4,165.3,290.5,163.4,290.2,133.4,188.6
"2024-05-11 06:05:00",3.811,-15.42575,11.99602,5.222496,62.64769,82.59489,0.1439333,-20.30522,0.04599684,766.6797,0.004510549,-1.351,0.256,6.967666,0.5262028,0.2291667,0.1217038,-18.65483,0.1653349,-17.94667,0.01885599,16.26667,0.05185505,16.005,0.05283642,-18.42333,0.0280872,12.325,0.05619892,12.09667,0.05436498,47.66667,0.8279838,35.33333,0.801388,-18.38958,0.007706473,224.5873,0.1107259,-0.1735785,0.001545131,-18.78032,0.01187455,178.8591,0.05093378,-0.7531218,0.001019504,38.9,0,0.622,0,-20.59083,0.009679215,-23.42975,0.102333,0.02484511,0.005905468,0.3845398,0.09140178,0.0586498,0.03809543,0.9134061,0.5932944,-0.1342686,0.005317662,-2.180748,0.08636776,1.789167,0.000372651,196,745.7206,1.131042,0.9195536,0.02554213,-20.56958,0.02436328,67.81336,0.03620394,1.182,1.068167,3.067,176.4,165.2,290.7,163.4,290.7,133.7,188.1
"2024-05-11 06:06:00",3.781,-15.4111,11.97306,5.231846,62.64087,82.5267,0.1844658,-20.2312,0.08752286,766.6836,0.005966896,-1.4315,0.4123476,6.5375,0.2332944,0.2516667,0.3064744,-18.88533,0.1358268,-17.895,0.01892954,16.495,0.038188,16.23333,0.04068818,-18.37667,0.02560353,12.56667,0.05587696,12.33667,0.05587686,49.7,0.6557432,36.7,0.7999993,-18.36199,0.00819453,224.7361,0.1474084,-0.1730094,0.001558825,-18.74678,0.01028158,178.9475,0.1135929,-0.7535011,0.001265068,38.9,0,0.622,0,-20.55685,0.01113184,-23.44567,0.08476558,0.01703726,0.007251818,0.2636938,0.1122399,0.05680075,0.02754295,0.884609,0.428951,-0.1271733,0.002754334,-2.065508,0.04473497,1.789,0.0008164861,196,745.3614,1.018968,0.9229834,0.01715596,-20.50475,0.04006239,67.73054,0.0435544,1.206333,1.053333,3.073,176.4,165.2,291.2,163.4,291.2,132.9,190.9
"2024-05-11 06:07:00",3.812,-15.39525,12.05254,4.309295,51.94203,82.60107,0.3741126,-20.12325,0.06228157,766.6902,0.003682848,-1.688167,0.1894671,6.684333,0.341775,0.1121667,0.1885483,-18.4255,0.3678668,-17.82833,0.02544066,16.46833,0.05013904,16.205,0.04890491,-18.315,0.02061546,12.79833,0.1013931,12.565,0.09827686,50.7,0.7505552,37.23333,1.099494,-18.3264,0.01331081,224.8547,0.1611451,-0.1731694,0.002475661,-18.70435,0.01363461,179.0887,0.1573416,-0.7536056,0.0025442,38.9,0,0.622,0,-20.51085,0.01391613,-23.39313,0.0307128,0.00536917,0.004388794,0.08310123,0.06792749,0.0490379,0.03179317,0.7637114,0.4951438,-0.1183502,0.0007756982,-1.922205,0.01259862,1.788667,0.0007453553,197,745.9399,1.063958,0.9093625,0.02385083,-20.41453,0.01245609,67.61971,0.02629813,1.155667,1.051,3.023,176.3,165.2,291.7,163.4,291.7,136.5,198.4
"2024-05-11 06:08:00",3.836,-15.37877,12.05877,4.261057,51.38213,83.39453,0.2536745,-20.1498,0.04029839,766.6992,0.00390625,"NAN","NAN","NAN","NAN","NAN","NAN",-17.72567,0.3275567,-17.76333,0.0228522,16.75833,0.155179,16.49167,0.1515935,-18.24667,0.027488,13.24167,0.1287655,13,0.126491,52.58333,1.196407,38.3,0.7999993,-18.28485,0.01395477,224.7979,0.2278274,-0.1757339,0.002383943,-18.65578,0.01550354,179.0496,0.2263796,-0.7563071,0.002451342,38.9,0,0.622,0,-20.46728,0.01186245,-23.34325,0.1166329,1.020301e-05,0.007054573,0.0001579171,0.109187,0.05205097,0.02581388,0.8106366,0.4020228,-0.1169028,0.0009711449,-1.898698,0.01577305,1.789,0.000816486,195,745.7216,0.7016982,0.9154057,0.01681023,-20.39408,0.02287439,67.61154,0.01229941,1.141667,1.065333,3.135,176.4,165.2,292.5,163.4,292.5,135.7,196
"2024-05-11 06:09:00",3.719,-15.36198,12.01301,4.943495,59.37426,83.13444,0.2919234,-20.01959,0.08173414,766.7005,0.003682848,"NAN","NAN","NAN","NAN","NAN","NAN",-17.30717,0.4143329,-17.685,0.02061523,16.98,0.06377038,16.71167,0.06229417,-18.2,0.01914832,13.62333,0.1120517,13.38,0.1090872,53.13333,0.8279829,38.46666,1.022523,-18.24091,0.01149418,225.1671,0.1354626,-0.1732212,0.001779672,-18.60742,0.01435121,179.2527,0.08918454,-0.755886,0.001066236,39.86666,1.367072,0.6213333,0.0009427969,-20.42123,0.01365453,-23.21225,0.04866735,-0.0191798,0.003704093,-0.296855,0.05733004,0.07016236,0.02220648,1.092702,0.3458414,-0.1068962,0.001989294,-1.736173,0.03230945,1.788167,0.0006872164,196,745.6568,0.5151093,0.9158681,0.008072075,-20.31598,0.006003801,67.56662,0.00951055,1.133333,1.0005,3.132,176.3,165.2,291.7,163.3,291.7,134.9,194.5
"2024-05-11 06:10:00",3.779,-15.34404,11.96714,5.202814,62.26109,82.99039,0.2451006,-19.96287,0.02132861,766.7097,0.002911547,"NAN","NAN","NAN","NAN","NAN","NAN",-18.14633,0.3485611,-17.63167,0.02034407,17.14167,0.09007711,16.87333,0.08768653,-18.13333,0.02054779,14.08,0.1446836,13.825,0.1412739,55.2,0.848528,39.95,0.8500003,-18.1984,0.01253306,225.1621,0.09387442,-0.1751989,0.001527831,-18.56352,0.01033155,179.2834,0.02154534,-0.7574797,0.0004057052,41.8,0,0.62,0,-20.37623,0.01165985,-23.20828,0.03951438,-0.008059937,0.009376683,-0.1247475,0.1451274,0.01231714,0.0379652,0.191826,0.5912662,-0.1116551,0.003894115,-1.813466,0.06324694,1.788667,0.0009428249,195,745.2756,0.5892853,0.9283565,0.0138142,-20.30523,0.01088161,67.61051,0.02752571,1.141167,1.100833,3.1,176.4,165.2,291.3,163.3,291.3,133.2,190.4
"2024-05-11 06:11:00",3.827,-15.32455,11.97915,5.246963,62.85423,82.9349,0.2543757,-19.98962,0.03578229,766.711,0.004510549,-1.772333,0.5019598,7.008999,0.4185622,0.2658333,0.1568921,-18.24417,0.2456352,-17.58833,0.01572366,17.4,0.0476094,17.12833,0.04561333,-18.095,0.01384469,14.52833,0.118802,14.26667,0.1162849,57.63333,0.3858618,41.33333,0.7542484,-18.16127,0.01076926,225.4016,0.1309553,-0.1739592,0.001458453,-18.52414,0.01005313,179.4617,0.05143445,-0.7569729,0.0009334421,41.8,0,0.62,0,-20.33608,0.01184519,-23.1826,0.06575961,-0.001696473,0.005209686,-0.02625713,0.08063282,0.04641777,0.02032634,0.7229056,0.3165604,-0.1176336,0.002251697,-1.910567,0.03657134,1.788333,0.0004714265,196,746.3302,0.7215082,0.911719,0.01527008,-20.27357,0.02368101,67.6837,0.01365624,1.1295,0.9813333,3.013,176.5,165.1,292.5,163.3,292.5,131.4,191.4
